1.22    2.53333E-07   9.064E-02
1.23    2.48187E-07   9.005E-02
1.24    2.43156E-07   8.949E-02
1.25    2.3824E-07    8.896E-02
1.26    2.33434E-07   8.845E-02
1.27    2.28737E-07   8.798E-02
1.28    2.24147E-07   8.752E-02
1.29    2.1966E-07    8.710E-02
1.30    2.15275E-07   8.669E-02
1.31    2.1099E-07    8.631E-02
1.32    2.06801E-07   8.596E-02
1.33    2.02707E-07   8.563E-02
1.34    1.98706E-07   8.532E-02
1.35    1.94795E-07   8.503E-02
1.36    1.90972E-07   8.477E-02
1.37    1.87235E-07   8.452E-02
1.38    1.83583E-07   8.430E-02
1.39    1.80013E-07   8.409E-02
1.40    1.76523E-07   8.391E-02
1.41    1.73112E-07   8.374E-02
1.42    1.69777E-07   8.359E-02
1.43    1.66517E-07   8.346E-02
1.44    1.63329E-07   8.335E-02
1.45    1.60213E-07   8.326E-02
1.46    1.57166E-07   8.318E-02
1.47    1.54187E-07   8.311E-02
1.48    1.51274E-07   8.306E-02
1.49    1.48425E-07   8.303E-02
1.50    1.4564E-07    8.301E-02
1.51    1.42916E-07   8.301E-02
1.52    1.40251E-07   8.302E-02
1.53    1.37646E-07   8.304E-02
1.54    1.35097E-07   8.307E-02
1.55    1.32604E-07   8.312E-02
1.56    1.30165E-07   8.318E-02
1.57    1.2778E-07    8.324E-02
1.58    1.25446E-07   8.332E-02
1.59    1.23163E-07   8.341E-02
1.60    1.20929E-07   8.351E-02
1.61    1.18743E-07   8.362E-02
1.62    1.16604E-07   8.374E-02
1.63    1.14511E-07   8.387E-02
1.64    1.12463E-07   8.400E-02
1.65    1.10458E-07   8.415E-02
1.66    1.08496E-07   8.430E-02
1.67    1.06576E-07   8.446E-02
1.68    1.04696E-07   8.462E-02
1.69    1.02856E-07   8.479E-02
1.70    1.01055E-07   8.497E-02
1.71    9.92909E-08   8.515E-02
1.72    9.75641E-08   8.534E-02
1.73    9.58732E-08   8.553E-02
1.74    9.42176E-08   8.572E-02
1.75    9.25962E-08   8.592E-02
1.76    9.10083E-08   8.613E-02
1.77    8.94532E-08   8.633E-02
1.78    8.793E-08     8.654E-02
1.79    8.6438E-08    8.675E-02
1.80    8.49765E-08   8.697E-02
1.81    8.35447E-08   8.719E-02
1.82    8.2142E-08    8.740E-02
1.83    8.07678E-08   8.762E-02
1.84    7.94212E-08   8.784E-02
1.85    7.81018E-08   8.806E-02
1.86    7.68088E-08   8.828E-02
1.87    7.55417E-08   8.851E-02
1.88    7.42998E-08   8.873E-02
1.89    7.30827E-08   8.895E-02
1.90    7.18896E-08   8.917E-02
1.91    7.07202E-08   8.938E-02
1.92    6.95738E-08   8.960E-02
1.93    6.84498E-08   8.981E-02
1.94    6.7348E-08    9.003E-02
1.95    6.62676E-08   9.024E-02
1.96    6.52082E-08   9.044E-02
1.97    6.41694E-08   9.065E-02
1.98    6.31507E-08   9.085E-02
1.99    6.21516E-08   9.105E-02
2.00    6.11718E-08   9.124E-02
2.01    6.02107E-08   9.143E-02
2.02    5.9268E-08    9.162E-02
2.03    5.83432E-08   9.180E-02
2.04    5.74361E-08   9.198E-02
2.05    5.65461E-08   9.215E-02
2.06    5.56729E-08   9.232E-02
2.07    5.48161E-08   9.248E-02
2.08    5.39754E-08   9.264E-02
2.09    5.31505E-08   9.279E-02
2.10    5.23409E-08   9.294E-02
2.11    5.15464E-08   9.308E-02
2.12    5.07666E-08   9.321E-02
2.13    5.00013E-08   9.334E-02
2.14    4.925E-08     9.346E-02
2.15    4.85126E-08   9.357E-02
2.16    4.77887E-08   9.368E-02
2.17    4.7078E-08    9.377E-02
2.18    4.63803E-08   9.387E-02
2.19    4.56953E-08   9.395E-02
2.20    4.50227E-08   9.403E-02
2.21    4.43622E-08   9.409E-02
2.22    4.37137E-08   9.415E-02
2.23    4.30768E-08   9.421E-02
2.24    4.24513E-08   9.425E-02
2.25    4.1837E-08    9.429E-02
2.26    4.12337E-08   9.431E-02
2.27    4.06411E-08   9.433E-02
2.28    4.0059E-08    9.434E-02
2.29    3.94872E-08   9.434E-02
2.30    3.89256E-08   9.433E-02
2.31    3.83738E-08   9.431E-02
2.32    3.78317E-08   9.429E-02
2.33    3.72991E-08   9.425E-02
2.34    3.67759E-08   9.420E-02
2.35    3.62617E-08   9.415E-02
2.36    3.57566E-08   9.408E-02
2.37    3.52602E-08   9.401E-02
2.38    3.47724E-08   9.392E-02
2.39    3.42931E-08   9.383E-02
2.40    3.3822E-08    9.372E-02
2.41    3.33591E-08   9.361E-02
2.42    3.29042E-08   9.348E-02
2.43    3.24571E-08   9.334E-02
2.44    3.20176E-08   9.320E-02
2.45    3.15857E-08   9.304E-02
2.46    3.11612E-08   9.288E-02
2.47    3.0744E-08    9.270E-02
2.48    3.03339E-08   9.251E-02
2.49    2.99307E-08   9.232E-02
2.50    2.95345E-08   9.211E-02
2.51    2.9145E-08    9.189E-02
2.52    2.87622E-08   9.166E-02
2.53    2.83858E-08   9.142E-02
2.54    2.80159E-08   9.117E-02
2.55    2.76522E-08   9.091E-02
2.56    2.72948E-08   9.064E-02
2.57    2.69434E-08   9.036E-02
2.58    2.6598E-08    9.007E-02
2.59    2.62585E-08   8.976E-02
2.60    2.59247E-08   8.945E-02
2.61    2.55966E-08   8.913E-02
2.62    2.52742E-08   8.879E-02
2.63    2.49572E-08   8.845E-02
2.64    2.46457E-08   8.810E-02
2.65    2.43395E-08   8.773E-02
2.66    2.40385E-08   8.735E-02
2.67    2.37428E-08   8.697E-02
2.68    2.34521E-08   8.657E-02
2.69    2.31664E-08   8.617E-02
2.70    2.28857E-08   8.575E-02
2.71    2.26098E-08   8.533E-02
2.72    2.23388E-08   8.489E-02
2.73    2.20725E-08   8.445E-02
2.74    2.18108E-08   8.399E-02
2.75    2.15538E-08   8.353E-02
2.76    2.13013E-08   8.305E-02
2.77    2.10533E-08   8.257E-02
2.78    2.08097E-08   8.207E-02
2.79    2.05705E-08   8.157E-02
2.80    2.03356E-08   8.106E-02
2.81    2.0105E-08    8.054E-02
2.82    1.98786E-08   8.001E-02
2.83    1.96563E-08   7.947E-02
2.84    1.94382E-08   7.892E-02
2.85    1.92241E-08   7.837E-02
2.86    1.90141E-08   7.780E-02
2.87    1.8808E-08    7.723E-02
2.88    1.86058E-08   7.665E-02
2.89    1.84076E-08   7.606E-02
2.90    1.82132E-08   7.546E-02
2.91    1.80226E-08   7.486E-02
2.92    1.78358E-08   7.425E-02
2.93    1.76527E-08   7.363E-02
2.94    1.74734E-08   7.300E-02
2.95    1.72977E-08   7.237E-02
2.96    1.71257E-08   7.173E-02
2.97    1.69573E-08   7.108E-02
2.98    1.67925E-08   7.043E-02
2.99    1.66312E-08   6.977E-02
3.00    1.64734E-08   6.910E-02
3.01    1.63192E-08   6.843E-02
3.02    1.61684E-08   6.776E-02
3.03    1.60211E-08   6.707E-02
3.04    1.58773E-08   6.639E-02
3.05    1.57368E-08   6.569E-02
3.06    1.55997E-08   6.500E-02
3.07    1.5466E-08    6.429E-02
3.08    1.53357E-08   6.359E-02
3.09    1.52087E-08   6.288E-02
3.10    1.5085E-08    6.216E-02
3.11    1.49646E-08   6.144E-02
3.12    1.48475E-08   6.072E-02
3.13    1.47336E-08   6.000E-02
3.14    1.4623E-08    5.927E-02
3.15    1.45157E-08   5.854E-02
3.16    1.44116E-08   5.781E-02
3.17    1.43107E-08   5.708E-02
3.18    1.4213E-08    5.634E-02
3.19    1.41185E-08   5.560E-02
3.20    1.40272E-08   5.486E-02
3.21    1.3939E-08    5.413E-02
3.22    1.38541E-08   5.339E-02
3.23    1.37723E-08   5.265E-02
3.24    1.36937E-08   5.191E-02
3.25    1.36182E-08   5.117E-02
3.26    1.35459E-08   5.043E-02
3.27    1.34767E-08   4.969E-02
3.28    1.34106E-08   4.895E-02
3.29    1.33477E-08   4.822E-02
3.30    1.32879E-08   4.748E-02
3.31    1.32312E-08   4.675E-02
3.32    1.31777E-08   4.602E-02
3.33    1.31273E-08   4.530E-02
3.34    1.308E-08     4.458E-02
3.35    1.30358E-08   4.386E-02
3.36    1.29947E-08   4.314E-02
3.37    1.29568E-08   4.243E-02
3.38    1.2922E-08    4.173E-02
3.39    1.28903E-08   4.103E-02
3.40    1.28617E-08   4.034E-02
3.41    1.28362E-08   3.965E-02
3.42    1.28139E-08   3.896E-02
3.43    1.27946E-08   3.829E-02
3.44    1.27785E-08   3.762E-02
3.45    1.27656E-08   3.696E-02
3.46    1.27557E-08   3.631E-02
3.47    1.2749E-08    3.566E-02
3.48    1.27455E-08   3.503E-02
3.49    1.2745E-08    3.440E-02
3.50    1.27478E-08   3.378E-02
3.51    1.27536E-08   3.317E-02
3.52    1.27626E-08   3.258E-02
3.53    1.27748E-08   3.199E-02
3.54    1.27902E-08   3.142E-02
3.55    1.28086E-08   3.085E-02
3.56    1.28303E-08   3.030E-02
3.57    1.28552E-08   2.976E-02
3.58    1.28832E-08   2.924E-02
3.59    1.29144E-08   2.873E-02
3.60    1.29488E-08   2.823E-02
3.61    1.29864E-08   2.775E-02
3.62    1.30272E-08   2.728E-02
3.63    1.30712E-08   2.683E-02
3.64    1.31184E-08   2.639E-02
3.65    1.31688E-08   2.597E-02
3.66    1.32224E-08   2.557E-02
3.67    1.32793E-08   2.518E-02
3.68    1.33394E-08   2.481E-02
3.69    1.34027E-08   2.446E-02
3.70    1.34693E-08   2.413E-02
3.71    1.35392E-08   2.382E-02
3.72    1.36123E-08   2.353E-02
3.73    1.36886E-08   2.326E-02
3.74    1.37682E-08   2.301E-02
3.75    1.38511E-08   2.278E-02
3.76    1.39373E-08   2.257E-02
3.77    1.40267E-08   2.239E-02
3.78    1.41195E-08   2.223E-02
3.79    1.42155E-08   2.209E-02
3.80    1.43148E-08   2.198E-02
3.81    1.44175E-08   2.189E-02
3.82    1.45234E-08   2.183E-02
3.83    1.46327E-08   2.179E-02
3.84    1.47452E-08   2.179E-02
3.85    1.48611E-08   2.180E-02
3.86    1.49803E-08   2.185E-02
3.87    1.51029E-08   2.192E-02
3.88    1.52288E-08   2.202E-02
3.89    1.5358E-08    2.216E-02
3.90    1.54906E-08   2.232E-02
3.91    1.56265E-08   2.251E-02
3.92    1.57658E-08   2.274E-02
3.93    1.59084E-08   2.299E-02
3.94    1.60544E-08   2.328E-02
3.95    1.62038E-08   2.360E-02
3.96    1.63565E-08   2.396E-02
3.97    1.65126E-08   2.435E-02
3.98    1.6672E-08    2.478E-02
3.99    1.68348E-08   2.524E-02
4.00    1.7001E-08    2.574E-02
4.01    1.71706E-08   2.627E-02
4.02    1.73436E-08   2.684E-02
4.03    1.75199E-08   2.745E-02
4.04    1.76996E-08   2.810E-02
4.05    1.78827E-08   2.879E-02
4.06    1.80692E-08   2.952E-02
4.07    1.82591E-08   3.029E-02
4.08    1.84523E-08   3.111E-02
4.09    1.8649E-08    3.196E-02
4.10    1.8849E-08    3.286E-02
4.11    1.90524E-08   3.380E-02
4.12    1.92592E-08   3.479E-02
4.13    1.94694E-08   3.582E-02
4.14    1.96829E-08   3.690E-02
4.15    1.98999E-08   3.802E-02
4.16    2.01202E-08   3.919E-02
4.17    2.03439E-08   4.041E-02
4.18    2.0571E-08    4.168E-02
4.19    2.08015E-08   4.300E-02
4.20    2.10353E-08   4.436E-02
4.21    2.12725E-08   4.578E-02
4.22    2.15131E-08   4.725E-02
4.23    2.17571E-08   4.878E-02
4.24    2.20044E-08   5.035E-02
4.25    2.2255E-08    5.198E-02
4.26    2.2509E-08    5.367E-02
4.27    2.27664E-08   5.541E-02
4.28    2.30271E-08   5.721E-02
4.29    2.32912E-08   5.906E-02
4.30    2.35586E-08   6.097E-02
4.31    2.38293E-08   6.294E-02
4.32    2.41034E-08   6.497E-02
4.33    2.43807E-08   6.706E-02
4.34    2.46614E-08   6.922E-02
4.35    2.49454E-08   7.143E-02
4.36    2.52327E-08   7.371E-02
4.37    2.55233E-08   7.604E-02
4.38    2.58172E-08   7.845E-02
4.39    2.61143E-08   8.092E-02
4.40    2.64148E-08   8.345E-02
4.41    2.67185E-08   8.605E-02
4.42    2.70254E-08   8.872E-02
4.43    2.73356E-08   9.146E-02
4.44    2.76491E-08   9.427E-02
4.45    2.79658E-08   9.714E-02
4.46    2.82857E-08   1.001E-01
4.47    2.86088E-08   1.031E-01
4.48    2.89351E-08   1.062E-01
4.49    2.92646E-08   1.094E-01
4.50    2.95973E-08   1.126E-01
4.51    2.99332E-08   1.159E-01
4.52    3.02722E-08   1.193E-01
4.53    3.06144E-08   1.228E-01
4.54    3.09597E-08   1.263E-01
4.55    3.13082E-08   1.300E-01
4.56    3.16598E-08   1.337E-01
4.57    3.20145E-08   1.375E-01
4.58    3.23722E-08   1.413E-01
4.59    3.27331E-08   1.453E-01
4.60    3.3097E-08    1.493E-01
4.61    3.3464E-08    1.534E-01
4.62    3.38341E-08   1.576E-01
4.63    3.42071E-08   1.619E-01
4.64    3.45832E-08   1.663E-01
4.65    3.49623E-08   1.708E-01
4.66    3.53444E-08   1.753E-01
4.67    3.57294E-08   1.800E-01
4.68    3.61174E-08   1.847E-01
4.69    3.65084E-08   1.895E-01
4.70    3.69023E-08   1.944E-01
4.71    3.72991E-08   1.994E-01
4.72    3.76988E-08   2.045E-01
4.73    3.81014E-08   2.098E-01
4.74    3.85069E-08   2.151E-01
4.75    3.89152E-08   2.204E-01
4.76    3.93264E-08   2.259E-01
4.77    3.97403E-08   2.315E-01
4.78    4.01571E-08   2.372E-01
4.79    4.05767E-08   2.430E-01
4.80    4.09991E-08   2.489E-01
4.81    4.14242E-08   2.549E-01
4.82    4.1852E-08    2.611E-01
4.83    4.22826E-08   2.673E-01
4.84    4.27159E-08   2.736E-01
4.85    4.31518E-08   2.800E-01
4.86    4.35905E-08   2.866E-01
4.87    4.40318E-08   2.932E-01
4.88    4.44757E-08   3.000E-01
4.89    4.49222E-08   3.068E-01
4.90    4.53713E-08   3.138E-01
4.91    4.5823E-08    3.209E-01
4.92    4.62773E-08   3.281E-01
4.93    4.67341E-08   3.355E-01
4.94    4.71934E-08   3.429E-01
4.95    4.76552E-08   3.505E-01
4.96    4.81195E-08   3.581E-01
4.97    4.85863E-08   3.660E-01
4.98    4.90555E-08   3.739E-01
4.99    4.95271E-08   3.819E-01
5.00    5.00011E-08   3.901E-01
5.01    5.04775E-08   3.984E-01
5.02    5.09562E-08   4.068E-01
5.03    5.14373E-08   4.154E-01
5.04    5.19208E-08   4.240E-01
5.05    5.24065E-08   4.328E-01
5.06    5.28945E-08   4.418E-01
5.07    5.33847E-08   4.509E-01
5.08    5.38772E-08   4.601E-01
5.09    5.43719E-08   4.694E-01
5.10    5.48688E-08   4.789E-01
5.70    6.50000E-08   5.500E-01       



































































































































































































































































































































































































































































   
